,Model,Samples,Mean_fit,Max_fit
84,( get-min-one-of (( possible-decisions  ) ) (( subtract (( consider-pseudorandom  ) ) (( consider-utilitarian  ) )  ) )  ) ,"[0.4373293586135841, 0.4399949515416546, 0.4398420870363995, 0.4399710277327823, 0.4387970549778066, 0.4391034711287379, 0.4397080994863354, 0.4401558776056624, 0.4398559496020748, 0.4382485667210545, 0.4391906394219693, 0.4397976061089179, 0.4386474064292827, 0.4392229616839719, 0.4403650187890565, 0.44075605439811, 0.4382715720950488, 0.4393505379294152, 0.4422088758783187, 0.4384554863081282, 0.4400780680715849, 0.4421988347453117, 0.4405635773401763, 0.4387781392466832, 0.4396861964726291, 0.4388278809676307, 0.4400715278908501, 0.4399150950684227, 0.4370451160729707, 0.4403344927804448]",0.43955905107150056,0.4422088758783187
72,( get-min-one-of (( possible-decisions  ) ) (( combine (( upstream-homophily  ) ) (( consider-random  ) )  ) )  ) ,"[0.4388289174237056, 0.4372208611860799, 0.4357461440258904, 0.4397369516457573, 0.4385492360542083, 0.4373191285722311, 0.4383527074578979, 0.4350632504458766, 0.4373280413866791, 0.4410497309516433, 0.4367534196926421, 0.4351894253562599, 0.4379591555785521, 0.4364295294391028, 0.4386380861146333, 0.4412890202452559, 0.4396961459643824, 0.4367471851955188, 0.4382059348721822, 0.4394120879947204, 0.4365678659882794, 0.4357383068351174, 0.4373718538858575, 0.4375431130216908, 0.4356464454686846, 0.4389436900308199, 0.4377876117718239, 0.435335034447095, 0.4361117996841799, 0.4385483383778692]",0.43763696730382123,0.4412890202452559
67,( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-random  ) ) (( upstream-homophily  ) )  ) )  ) ,"[0.436509304264189, 0.4376428663515878, 0.4343787142016789, 0.4344691021127922, 0.4395136514871232, 0.4355258813745869, 0.4365499007827989, 0.4384147555470014, 0.4369837600838832, 0.4378450399682759, 0.4373362474464958, 0.4384934934510824, 0.4393432008407189, 0.4367677177185601, 0.4400910558702879, 0.4352343221196096, 0.4379304225001428, 0.4347896552867325, 0.4351475150828389, 0.4370128241226994, 0.4347620200295811, 0.4396987177804143, 0.4392078787879094, 0.4361467267051315, 0.4385772760110135, 0.4371171970233984, 0.4395192962992492, 0.4402020577706123, 0.4374084187474572, 0.4421897178821103]",0.4374936245883322,0.4421897178821103
65,( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-random  ) ) (( downstream-homophily  ) )  ) )  ) ,"[0.4369319058934385, 0.4371690697839709, 0.4393001513401438, 0.434701949349365, 0.439486162012135, 0.4378237203785549, 0.4360136957229003, 0.4380456263456299, 0.4405163987452499, 0.4385686257242829, 0.4378800505666501, 0.4373593317531138, 0.4364840992309191, 0.4363230364616308, 0.4383356128134374, 0.434829800343422, 0.4360944090801756, 0.4388473482824387, 0.4369815468989987, 0.4394881687639458, 0.4357149210566183, 0.4365364722380511, 0.4387898371167079, 0.4362043458532048, 0.437119280726803, 0.4372145282113313, 0.4374377577398011, 0.437973372335728, 0.4373432691110059, 0.4385632072362578]",0.4374692567038637,0.4405163987452499
90,( get-min-one-of (( possible-decisions  ) ) (( subtract (( downstream-homophily  ) ) (( consider-random  ) )  ) )  ) ,"[0.4342524560122001, 0.4384381252814162, 0.4375895204075993, 0.4373774201871686, 0.4381963640197411, 0.4382833552145335, 0.4384439441421793, 0.4375105320635783, 0.4381309844099981, 0.4364590250244141, 0.4369914663914651, 0.4362340905556843, 0.4366616985174857, 0.4388477557674287, 0.4393802895998129, 0.4371148327158052, 0.4344759153172041, 0.4357320665429532, 0.4382607369646439, 0.4366824678583436, 0.4340060153408187, 0.4382521103426682, 0.4389314004274922, 0.4361752307847045, 0.4382691652708919, 0.4362950361421581, 0.4388636403000046, 0.4377042139282698, 0.4381356581696771, 0.4403663039982046]",0.43740206072328486,0.4403663039982046
99,( get-min-one-of (( possible-decisions  ) ) (( subtract (( upstream-homophily  ) ) (( consider-random  ) )  ) )  ) ,"[0.4376895697010294, 0.4375068518468148, 0.4366801377541038, 0.4380421904504928, 0.4366896843555114, 0.4377813392519414, 0.4388510465929214, 0.4383044312118815, 0.4385338884172649, 0.4366790321757859, 0.4361205025436604, 0.4345225023965604, 0.4363113851900465, 0.4370621023823905, 0.4366933840335288, 0.4386016854597562, 0.4403290054942793, 0.4390856146022818, 0.4366366370554015, 0.4368441226994048, 0.438882496583633, 0.4361022377479934, 0.4388319623132236, 0.4383943909330443, 0.4379806821578817, 0.4366476528538961, 0.437269001984482, 0.4350853698330926, 0.4377612419191987, 0.4355094475769525]",0.4373809865839486,0.4403290054942793
47,( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-random  ) ) (( downstream-homophily  ) )  ) )  ) ,"[0.4347973313558272, 0.4349489764049716, 0.4382290737828913, 0.4356782242821029, 0.4389247711509461, 0.4366277000256079, 0.437112658358431, 0.4358869408875356, 0.4376757123639462, 0.4342450642672056, 0.4360071535094155, 0.4385590158808455, 0.438182028437681, 0.439123685238722, 0.437495558671286, 0.4389642524401356, 0.4378277916770589, 0.4364886508138696, 0.4367253569193562, 0.4382755181283604, 0.435840390077228, 0.4374317116187472, 0.4370648316759126, 0.4372033328290352, 0.4374571086985426, 0.4413917859997396, 0.4368509535045145, 0.4368822733414251, 0.4340953086196288, 0.4369965374123288]",0.43709965661244327,0.4413917859997396
95,( get-min-one-of (( possible-decisions  ) ) (( subtract (( subtract (( subtract (( downstream-homophily  ) ) (( upstream-homophily  ) )  ) ) (( consider-altruism  ) )  ) ) (( consider-selfishness  ) )  ) )  ) ,"[0.4368635788647683, 0.4360831708487516, 0.4364130976687888, 0.4361492577496165, 0.4361891241588262, 0.4363627553548366, 0.4368385396975361, 0.4367897000857346, 0.4363117190453887, 0.4363718471474411, 0.4367134811748067, 0.4362418215427828, 0.43656017955836, 0.436709659446502, 0.4365986518192853, 0.4365916775217196, 0.4361257592897336, 0.4369301944915806, 0.436694832899895, 0.4364408486855911, 0.4366595202789737, 0.4368336368887859, 0.4363285015751488, 0.4365885148731027, 0.4358181877210962, 0.4368484940571292, 0.4367614713861482, 0.4362691928051049, 0.4366481252970262, 0.4358529612838819]",0.43648628344061147,0.4369301944915806
80,( get-min-one-of (( possible-decisions  ) ) (( multiply (( subtract (( consider-utilitarian  ) ) (( downstream-homophily  ) )  ) ) (( consider-random  ) )  ) )  ) ,"[0.4376492270266764, 0.4306051591989012, 0.4367915922829084, 0.4323738836122914, 0.4347836767823844, 0.4340614924854676, 0.4337579794248906, 0.4435900442295116, 0.4392403007990056, 0.4330266947287888, 0.4341089400947883, 0.4313582311948575, 0.4340607702426701, 0.4375417538088229, 0.4322053398916167, 0.4348672353346597, 0.4377125068230223, 0.4366834611496364, 0.4348734659625243, 0.4330864026287666, 0.4309863213957461, 0.4359055239681979, 0.4348516959936643, 0.437267868544695, 0.4368990794588183, 0.435323760951076, 0.4419494597689123, 0.4386787811092236, 0.4385433410090321, 0.4346415684234703]",0.43558085194416757,0.4435900442295116
60,( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-heuristic  ) ) (( subtract (( combine (( consider-random  ) ) (( upstream-homophily  ) )  ) ) (( consider-altruism  ) )  ) )  ) )  ) ,"[0.4361521005887456, 0.4342882382374888, 0.4339302715658678, 0.4324334532180034, 0.4359506532242032, 0.4337243513885168, 0.4365851306903396, 0.4328090118736196, 0.4343066044900983, 0.4354110970606771, 0.4331717123226824, 0.4369134318417124, 0.4355828075617591, 0.4359033343903318, 0.4362175687313512, 0.4353205540258626, 0.4354005150629851, 0.4356732824943349, 0.4294152385916331, 0.4320870097728804, 0.438026838676873, 0.4325468747640837, 0.4353322591568171, 0.4357991846509648, 0.4338051119033909, 0.4325782732906905, 0.433780548140607, 0.4364507379273857, 0.4346255499040956, 0.4321595475751614]",0.43454604310410544,0.438026838676873
54,( get-max-one-of (( possible-decisions  ) ) (( subtract (( downstream-homophily  ) ) (( multiply (( consider-random  ) ) (( consider-utilitarian  ) )  ) )  ) )  ) ,"[0.4326330393052054, 0.4284238903696083, 0.4381225089049112, 0.440833911711704, 0.4321754435671711, 0.4326652885939041, 0.4313186404969953, 0.4346345703728053, 0.4311594406431407, 0.433830219284988, 0.4313781332595228, 0.4347132537750008, 0.4359620513928665, 0.4299039513640268, 0.4304985817712187, 0.4325594461563449, 0.4391630355501231, 0.4409324705597819, 0.4371072989424961, 0.4330335277809353, 0.4289302886142953, 0.4376760015303134, 0.4279239329439417, 0.4271134202598063, 0.4297770825389564, 0.4383712033414705, 0.4294318819422679, 0.4325066019866904, 0.4324345219852632, 0.4311716279228139]",0.4332128422289523,0.4409324705597819
91,( get-min-one-of (( possible-decisions  ) ) (( subtract (( multiply (( consider-relative-income  ) ) (( consider-relative-income  ) )  ) ) (( consider-random  ) )  ) )  ) ,"[0.432181722180945, 0.4305727999428646, 0.4327814834620355, 0.4328898566651139, 0.4330903116499335, 0.433180456574503, 0.4322442420946125, 0.4321703261933993, 0.4326171136013153, 0.4318076929844784, 0.4323291239745216, 0.431861000249481, 0.4321630475723473, 0.4316855898736074, 0.431785225042731, 0.4332455469718487, 0.4326803799728867, 0.432566751826846, 0.4320767043057731, 0.4318358445248901, 0.4328529029783508, 0.4322266370944169, 0.4321686166674137, 0.4315852531956359, 0.4327432973691856, 0.4315685372746471, 0.4324481131005149, 0.432903845503948, 0.4318832462168672, 0.4319251630498856]",0.43226902773716663,0.4332455469718487
33,( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-selfishness  ) ) (( subtract (( upstream-homophily  ) ) (( consider-utilitarian  ) )  ) )  ) )  ) ,"[0.4290830236039411, 0.4278761855285122, 0.4303108122599653, 0.4286314451910355, 0.4297659037171931, 0.4302138845914709, 0.4285558101887924, 0.4298579504420968, 0.4310957765312175, 0.4296248826491757, 0.4302820135699716, 0.4283920673168444, 0.4301017183311934, 0.4299243130911731, 0.4293927367817542, 0.4295469377697336, 0.4294002571552165, 0.4290336052247186, 0.4296510324450469, 0.4295067895655448, 0.4285651050357487, 0.4277671386274241, 0.4294141798978925, 0.4290880043577272, 0.4287414027801139, 0.4295373487235724, 0.4285914612669987, 0.4291231482844668, 0.4308176938627979, 0.429634303126895]",0.42938423106394114,0.4310957765312175
46,( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-random  ) ) (( consider-utilitarian  ) )  ) )  ) ,"[0.4193269541943764, 0.4203174328994215, 0.4214097979320479, 0.4205383435235288, 0.4172896811000235, 0.4187695374918537, 0.4199574562825629, 0.4187727361050376, 0.4192440442956243, 0.4195920261519072, 0.4184989010947302, 0.4203623491871483, 0.4212642182853272, 0.4194791609600997, 0.420069942853048, 0.4204159870822931, 0.4194255082648219, 0.4175025360222119, 0.4190325629700244, 0.4167884996429999, 0.4161398419095741, 0.4194173602589157, 0.4187404722574622, 0.4204904982564835, 0.4191514101064995, 0.4159495842497904, 0.4177750906020104, 0.4183702720860531, 0.4173998531190614, 0.418097047102168]",0.4189863035429036,0.4214097979320479
88,( get-min-one-of (( possible-decisions  ) ) (( subtract (( consider-utilitarian  ) ) (( consider-random  ) )  ) )  ) ,"[0.4181467919460217, 0.4200397869734862, 0.4184545831688659, 0.4196696137745004, 0.4183406506442555, 0.4211300167464321, 0.4170593288426892, 0.4157760727102069, 0.4226602766578831, 0.4197090894282828, 0.4156374560191945, 0.4229973201257331, 0.4167618659613051, 0.4197458567492637, 0.4154537370511433, 0.417210572072644, 0.4184461215696114, 0.4179452141258874, 0.4179136037835126, 0.4180237745491627, 0.4191538729203696, 0.420120825704439, 0.4202611106530954, 0.4180039584298378, 0.4191375827627666, 0.4196719443787561, 0.4194817059579755, 0.4168568721009256, 0.4174584420569778, 0.4193419560865669]",0.4186870001317264,0.4229973201257331
87,( get-min-one-of (( possible-decisions  ) ) (( subtract (( consider-utilitarian  ) ) (( combine (( upstream-homophily  ) ) (( consider-random  ) )  ) )  ) )  ) ,"[0.4175980907283588, 0.4176523799631477, 0.4178922470976582, 0.4182244062855622, 0.4170614430404998, 0.4208870333152287, 0.4150252251503869, 0.4172592697725861, 0.4137404712903879, 0.4150415685150209, 0.4155173138613489, 0.4172769177630224, 0.4240922111521927, 0.4213225667060655, 0.4180494065274722, 0.4173121222165264, 0.4189101720541276, 0.4175279729711448, 0.4169239401450888, 0.4193238396453123, 0.4124925565351763, 0.4126476476922958, 0.4144923818160294, 0.415215078819757, 0.4211397645826739, 0.4168135857046021, 0.4218933099959411, 0.4134703875170434, 0.4180531926869938, 0.421516919636636]",0.41747911410627625,0.4240922111521927
52,( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-utilitarian  ) ) (( subtract (( consider-heuristic  ) ) (( multiply (( combine (( consider-relative-income  ) ) (( consider-selfishness  ) )  ) ) (( consider-heuristic  ) )  ) )  ) )  ) )  ) ,"[0.416558698593941, 0.4158129103224602, 0.4154812663109542, 0.4172036492280173, 0.4148345317733625, 0.4175695601211003, 0.416726470006341, 0.4177503184876643, 0.4161584683565141, 0.4175137124660931, 0.4151244184719522, 0.4159209541510855, 0.4177604273628305, 0.4156159093060645, 0.4181234649506659, 0.4158746274731526, 0.4150987473728461, 0.4173963221065224, 0.4151988239421192, 0.4162580910852654, 0.4163254362635754, 0.4185701109143098, 0.4175158043058571, 0.4160339741808396, 0.4188476691167961, 0.4161575310029112, 0.4157780910942, 0.415867454859088, 0.4153192788777998, 0.4146874095435233]",0.4164361377349284,0.4188476691167961
81,( get-min-one-of (( possible-decisions  ) ) (( subtract (( combine (( upstream-homophily  ) ) (( consider-utilitarian  ) )  ) ) (( upstream-homophily  ) )  ) )  ) ,"[0.4151995428981896, 0.4134763067961068, 0.4121677487282388, 0.4124133485203095, 0.4151591131635508, 0.4161053446109842, 0.414619838976217, 0.4162163582995113, 0.4177858208276689, 0.4147349836719959, 0.4132820842825883, 0.4142719393566002, 0.4150010858303088, 0.412843257617244, 0.4149122352968457, 0.4112761458855083, 0.4170295999357113, 0.4165107711196027, 0.4136043154100608, 0.4104936671890983, 0.4166311859039053, 0.4148371119331721, 0.4122994901855394, 0.413306367205935, 0.4131896253003833, 0.4132383059734008, 0.4150987203998075, 0.4146536161968022, 0.4176689565614546, 0.4138916005060323]",0.4143972829527591,0.4177858208276689
39,( get-max-one-of (( possible-decisions  ) ) (( subtract (( combine (( consider-selfishness  ) ) (( consider-altruism  ) )  ) ) (( consider-utilitarian  ) )  ) )  ) ,"[0.4167021135933078, 0.4156443864060942, 0.4162668166955425, 0.4162390183893942, 0.4154899216663036, 0.4146305659364328, 0.4132949744815014, 0.4170919983838494, 0.4157152715930985, 0.4138308273695028, 0.4147378419317716, 0.4145476416564447, 0.4140265560097766, 0.4117986310025248, 0.4147106188278679, 0.4139926347204621, 0.4127928606726588, 0.4136186454126839, 0.4156942504439602, 0.4138386768825299, 0.4115693125580824, 0.4118506448881283, 0.4124232025443168, 0.41196638521919, 0.4147928061939631, 0.4162946124144928, 0.4138339416720424, 0.4148599939435449, 0.4150520451565163, 0.4140038810861057]",0.41437703592506975,0.4170919983838494
77,( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-utilitarian  ) ) (( consider-utilitarian  ) )  ) )  ) ,"[0.4123614458620285, 0.415190983215931, 0.4160103051343444, 0.4128295039477798, 0.4137563862170424, 0.4147628784263966, 0.4152780791454876, 0.4125227766213626, 0.4141154419354038, 0.4145903174878697, 0.4147139582406566, 0.4146606761932025, 0.409716337031376, 0.4146388177901775, 0.4129266858315343, 0.4157287486018655, 0.4155646068987617, 0.4156009628982267, 0.4143205075510828, 0.414678295943611, 0.4153431787586874, 0.4184364037516374, 0.4159678704046501, 0.4159828125849987, 0.4147912248061732, 0.4124588556296782, 0.4129293612369026, 0.4156993110866394, 0.4117597420987218, 0.4132962619005232]",0.414354424574425,0.4184364037516374
71,( get-min-one-of (( possible-decisions  ) ) (( combine (( subtract (( consider-utilitarian  ) ) (( consider-selfishness  ) )  ) ) (( consider-selfishness  ) )  ) )  ) ,"[0.4104604122691492, 0.4139788644735037, 0.4148787110111797, 0.415652309629268, 0.4116447728191023, 0.4143045311207926, 0.4145168514705241, 0.4137932348687453, 0.4144641058593371, 0.4167610299996516, 0.415586702421036, 0.4129717641160827, 0.4131781823959909, 0.4172613776906783, 0.4148526928631549, 0.4132138954932901, 0.4128733464464289, 0.4142486134705211, 0.4157968697593199, 0.4140037209567745, 0.4135551454233073, 0.4148699305833474, 0.4175466712368563, 0.4124061115072371, 0.4143601453662462, 0.4121498720593466, 0.4153589080643076, 0.4142050156904577, 0.4143005428227931, 0.4166094072523322]",0.4143267913046921,0.4175466712368563
68,( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-utilitarian  ) ) (( consider-utilitarian  ) )  ) )  ) ,"[0.4147506009700423, 0.4128656224628513, 0.4143356358158005, 0.4123823197669341, 0.4124533528286566, 0.4139645304422095, 0.41419000612947, 0.4124122251567638, 0.4140548477244011, 0.4136970619849138, 0.4162577597904732, 0.415951578483448, 0.4156653527281733, 0.4137696269448518, 0.4134591028626082, 0.415847205957294, 0.4118518911994865, 0.4150748900738603, 0.4160317885767316, 0.4135209981337687, 0.4144650911483062, 0.4152125308408874, 0.4121311627726479, 0.4139177862645136, 0.413181520625461, 0.4136032766530516, 0.4152172089229101, 0.4169847708904939, 0.4155539907565108, 0.4144562079929087]",0.41424199816334756,0.4169847708904939
3,( get-max-one-of (( possible-decisions  ) ) (( combine (( consider-pseudorandom  ) ) (( consider-heuristic  ) )  ) )  ) ,"[0.4028765141358236, 0.4014480264007646, 0.4002673406896827, 0.403492117093917, 0.4012984189591472, 0.4036458061789035, 0.4032470028772695, 0.4029004826912251, 0.4026937329786896, 0.3976151718568612, 0.4001243559450872, 0.3947470841795115, 0.400770209485719, 0.4041312217608886, 0.405655274204785, 0.3967662850136145, 0.4074461132157446, 0.3963344024221742, 0.4005928089470653, 0.3979823151304497, 0.3994630680244815, 0.4019420220723523, 0.4041520084393524, 0.4042118522562642, 0.3991889589756762, 0.3985765814744378, 0.4012929844304059, 0.3991480414983639, 0.3975808834943165, 0.4013525739456151]",0.40103145529261963,0.4074461132157446
79,( get-min-one-of (( possible-decisions  ) ) (( multiply (( multiply (( consider-pseudorandom  ) ) (( consider-pseudorandom  ) )  ) ) (( consider-selfishness  ) )  ) )  ) ,"[0.4006773315267455, 0.399666631253526, 0.400552385745202, 0.4000976234852478, 0.4005049620706731, 0.3997411473943967, 0.3996209962736748, 0.3998577495320439, 0.3994471294909595, 0.4000191485050302, 0.3998562868077169, 0.3998383755537931, 0.3994285387353454, 0.3995028402956895, 0.3994290053357928, 0.3995810875690475, 0.3998505318459092, 0.3992572173877307, 0.400360343298094, 0.4003769612811437, 0.3999845908835721, 0.3999314092424091, 0.4003713759839704, 0.3990399844210099, 0.4001412747532958, 0.3996358664431877, 0.4003980795901332, 0.3998920899876549, 0.4004233302980558, 0.4004676191455545]",0.3999317304712201,0.4006773315267455
29,( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-pseudorandom  ) ) (( subtract (( consider-altruism  ) ) (( multiply (( multiply (( consider-heuristic  ) ) (( consider-pseudorandom  ) )  ) ) (( upstream-homophily  ) )  ) )  ) )  ) )  ) ,"[0.4001684583033157, 0.3992978175194751, 0.4000431631761851, 0.3997674293706945, 0.4001242616447228, 0.3999957699160626, 0.3996335179669592, 0.3993253635485578, 0.3994558815137436, 0.4003721935559907, 0.3994090934572544, 0.4001955541674398, 0.3995830943612303, 0.3997442981361011, 0.4004685482799585, 0.3999115857269977, 0.3994693274713011, 0.4003854345684721, 0.3998846292531023, 0.3995454272468464, 0.4007089024945416, 0.400193735255923, 0.4007299273875185, 0.3997712873839637, 0.3999995460159488, 0.3994053219713583, 0.3998520410277592, 0.3999409350858905, 0.4002930949639806, 0.3998483463889804]",0.3999174662386758,0.4007299273875185
75,( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-selfishness  ) ) (( consider-pseudorandom  ) )  ) )  ) ,"[0.3995246168867324, 0.3998696688037826, 0.4001855444971479, 0.399850288544251, 0.399544868982303, 0.4001209451957168, 0.399643308800669, 0.3999233795953896, 0.4001752462199192, 0.399769323138583, 0.3995666563880536, 0.3993521440870918, 0.4004208232639847, 0.3999660174035832, 0.3997384493549336, 0.4000760675650616, 0.3999626651195735, 0.3999751730971415, 0.3997907623646046, 0.3991375257792146, 0.3997922319588701, 0.3997818185462848, 0.4002269956066874, 0.3995278458828023, 0.3995398984746671, 0.400043781710888, 0.3994423687407664, 0.4004341676930735, 0.3995321910089138, 0.3997218091306294]",0.39982121946137733,0.4004341676930735
28,( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-pseudorandom  ) ) (( consider-altruism  ) )  ) )  ) ,"[0.3998708293061316, 0.4004725189212436, 0.4009369436815157, 0.3993571589052382, 0.3992604465102859, 0.3991757444763153, 0.4000362502059116, 0.3996647434057803, 0.3991822296282837, 0.3996290204802736, 0.3991947242032052, 0.3998663702562803, 0.3999197251338574, 0.4003424902644075, 0.4001543715303577, 0.3996840474243506, 0.3988890418759679, 0.3996588012179821, 0.3998835069124458, 0.4004536446887124, 0.3994630611224388, 0.3999142471454847, 0.3994647851475468, 0.4001394952341131, 0.4004427527132836, 0.3995834400760116, 0.3999171888786109, 0.3998236604398008, 0.3999879772931946, 0.3996065619455728]",0.3997991926341535,0.4009369436815157
24,( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-altruism  ) ) (( consider-pseudorandom  ) )  ) )  ) ,"[0.3999167112977526, 0.3990718389540719, 0.4000112529254604, 0.3997601468291338, 0.3998104196215265, 0.3997528102975743, 0.3999388275220192, 0.3999881981966506, 0.4000682670471709, 0.4004949401144577, 0.3991234690112846, 0.4000442604361206, 0.3992208155163436, 0.4000534479040961, 0.3999623968274617, 0.3994436167827825, 0.4001655251100933, 0.3999779090845364, 0.3999935503958853, 0.3999026521287996, 0.399705713035049, 0.3995887253133776, 0.3995885249888227, 0.3992321788549852, 0.3993045534956071, 0.4000830840108509, 0.3999304680766936, 0.400187459742074, 0.3994296843386054, 0.3998023410248734]",0.39978512629613866,0.4004949401144577
55,( get-max-one-of (( possible-decisions  ) ) (( subtract (( downstream-homophily  ) ) (( subtract (( consider-pseudorandom  ) ) (( consider-heuristic  ) )  ) )  ) )  ) ,"[0.4023446158573487, 0.3988500805010879, 0.399867673871344, 0.4049767632037739, 0.3973294573845811, 0.4020540922022565, 0.4002227307956253, 0.3941108237932236, 0.4005738994148874, 0.3934731724584573, 0.3986214935337775, 0.3977983549713453, 0.3979566437233043, 0.4058670113589931, 0.3996468998415231, 0.3983261567549538, 0.4012170815468436, 0.4002790678501445, 0.3997283897054765, 0.3994051229395904, 0.4028529184130199, 0.3979256366546533, 0.3955213420721466, 0.40130772898877, 0.3968710724837526, 0.3965586859443279, 0.396954989084981, 0.4030640306317485, 0.4050201639727505, 0.3957235096110928]",0.3994816536521927,0.4058670113589931
78,( get-min-one-of (( possible-decisions  ) ) (( multiply (( multiply (( consider-pseudorandom  ) ) (( combine (( consider-selfishness  ) ) (( consider-utilitarian  ) )  ) )  ) ) (( subtract (( consider-pseudorandom  ) ) (( consider-heuristic  ) )  ) )  ) )  ) ,"[0.3817509308824256, 0.3760890480057787, 0.380973713015413, 0.3768847680894273, 0.3765785704468948, 0.3769866101146553, 0.3772986868056964, 0.3729755231507202, 0.3807282182901625, 0.3708970566736902, 0.3762476050525202, 0.3664222120448186, 0.3781065285425397, 0.3847976489206741, 0.3846245554109206, 0.3739567621233661, 0.3710076960937906, 0.3756846265243325, 0.3725527286413547, 0.3785633999691075, 0.3698023851223789, 0.3741058012036869, 0.3872082759391017, 0.3720228241218337, 0.3761320052565114, 0.3701875820198457, 0.3853327292823447, 0.3908811082520873, 0.3772641316185352, 0.3788541243599471]",0.3771639285324853,0.3908811082520873
27,( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-heuristic  ) ) (( consider-utilitarian  ) )  ) )  ) ,"[0.3662436044497223, 0.3639797250513976, 0.3652458047911963, 0.3660439646778075, 0.3645236269226475, 0.3626248533671205, 0.3625258037849076, 0.3670220773291695, 0.3653389216739663, 0.3661050866630048, 0.3671264361735931, 0.3673241058309939, 0.3662278318105912, 0.3653391989335062, 0.3665940208278777, 0.3627868868128573, 0.3679783532471876, 0.363370033716103, 0.3625161185829868, 0.3641209848286948, 0.3637980427627634, 0.3645047957012348, 0.3617435258207148, 0.3632075159419405, 0.3645957455688262, 0.364995504108988, 0.3666121682000207, 0.3624932696198724, 0.3626357983008203, 0.367355998214339]",0.36483266012382837,0.3679783532471876
14,( get-max-one-of (( possible-decisions  ) ) (( combine (( multiply (( consider-selfishness  ) ) (( consider-relative-income  ) )  ) ) (( combine (( consider-random  ) ) (( consider-heuristic  ) )  ) )  ) )  ) ,"[0.3126361994432466, 0.3146824324372439, 0.3132096539941105, 0.3113662080573876, 0.3123317816039312, 0.3114889540252619, 0.310201976925489, 0.3142139975122704, 0.3125907993900635, 0.3164140013947066, 0.3173467463443638, 0.3133588654716319, 0.3125912211152185, 0.3105558279526292, 0.3177783194150022, 0.314238711129265, 0.3107137267204879, 0.3146338608399509, 0.3165299910852727, 0.3129166412094336, 0.3158178980032998, 0.3147494949297119, 0.3137118935878172, 0.3150849712557574, 0.31515342103296, 0.3109594047001005, 0.3144089326811814, 0.3168202850341243, 0.3119073490165344, 0.3157062642634621]",0.3138039943523971,0.3177783194150022
